time,x,y,z,speed,yaw
1.0730659775435925,179.061767578125,187.8123016357422,0.221637561917305,5.543218794540966,-177.9026641845703
1.1015513464808464,178.90196228027344,187.80723571777344,0.22164428234100342,5.669187239430141,-177.94285583496094
1.1316799856722355,178.72767639160156,187.8024139404297,0.22162459790706635,5.893925873304579,-178.0277099609375
1.1907281391322613,178.37258911132812,187.79405212402344,0.2215927392244339,6.096990718205076,-178.21934509277344
1.219624601304531,178.19505310058594,187.7902374267578,0.22159038484096527,6.178878409825009,-178.3091278076172
1.2494535818696022,178.0082550048828,187.7864990234375,0.2215854525566101,6.305297527219935,-178.40347290039062
1.286408994346857,177.77122497558594,187.78216552734375,0.2215719223022461,6.4967553513220295,-178.5203399658203
1.3171001970767975,177.5678253173828,187.77847290039062,0.22154659032821655,6.7318595376841515,-178.60272216796875
1.3466524742543697,177.36573791503906,187.7747802734375,0.22151964902877808,6.869618627719148,-178.66610717773438
1.376816913485527,177.154296875,187.77101135253906,0.22149719297885895,7.103072055497968,-178.725830078125
1.4073376432061195,176.9330291748047,187.76722717285156,0.22146731615066528,7.329879711647551,-178.78372192382812
1.4364134445786476,176.71595764160156,187.7633819580078,0.22144293785095215,7.5332265573269686,-178.82244873046875
1.4957948960363865,176.2595672607422,187.75494384765625,0.22143378853797913,7.829854924651147,-178.86744689941406
1.5248296484351158,176.02870178222656,187.7506561279297,0.22142787277698517,8.010500907254153,-178.8824462890625
1.5543571151793003,175.79039001464844,187.7462615966797,0.22143496572971344,8.096436892415255,-178.89596557617188
1.591019183397293,175.48980712890625,187.7405242919922,0.22145026922225952,8.25371823619355,-178.89991760253906
1.6239581368863583,175.2145538330078,187.73513793945312,0.22145885229110718,8.415600013880741,-178.8928985595703
1.654365237802267,174.95559692382812,187.7299041748047,0.2214622050523758,8.573051390813577,-178.88148498535156
1.6846020855009556,174.69349670410156,187.7245330810547,0.22146391868591309,8.721067105273539,-178.86737060546875
1.7144976556301117,174.43020629882812,187.7190704345703,0.22146934270858765,8.848808628993979,-178.85401916503906
1.749824833124876,174.11618041992188,187.71253967285156,0.22149096429347992,8.920514184403038,-178.8396759033203
1.7840853966772556,173.81019592285156,187.7061309814453,0.22152575850486755,8.948747068591693,-178.82650756835938
1.8442514054477215,173.27305603027344,187.69476318359375,0.22160758078098297,8.918319021559673,-178.80433654785156
1.8764549940824509,172.98660278320312,187.68931579589844,0.22165286540985107,8.875370068779418,-178.82968139648438
1.9121155217289925,172.67198181152344,187.68421936035156,0.22170981764793396,8.78174443040679,-178.89979553222656
1.949077546596527,172.35015869140625,187.67971801757812,0.22177329659461975,8.649214706304372,-178.99513244628906
1.9835057854652405,172.05532836914062,187.6761932373047,0.2218324989080429,8.502005411854334,-179.09390258789062
2.0137754566967487,171.8004608154297,187.67356872558594,0.22188223898410797,8.361662651708599,-179.1821746826172
2.0440673828125,171.54986572265625,187.67140197753906,0.22192955017089844,8.213256086329215,-179.2694854736328
2.080478496849537,171.2546844482422,187.6693572998047,0.22198142111301422,8.032283190528412,-179.37277221679688
2.113779217004776,170.99038696289062,187.66793823242188,0.22202041745185852,7.867048532864607,-179.4657440185547
2.1437791474163532,170.75689697265625,187.6667938232422,0.22204920649528503,7.7472377141529165,-179.5330352783203
2.1755264438688755,170.5139617919922,187.6656036376953,0.2220706194639206,7.613178745463618,-179.58871459960938
2.246193550527096,169.98635864257812,187.66346740722656,0.2220887690782547,7.371578625418145,-179.68191528320312
2.279752407222986,169.74154663085938,187.66270446777344,0.2220897674560547,7.262530590984132,-179.7196502685547
2.3100302815437317,169.52365112304688,187.6619873046875,0.22208896279335022,7.168852193242628,-179.74102783203125
2.340868417173624,169.3043670654297,187.6610870361328,0.2220848798751831,7.0869512322006925,-179.74925231933594
2.370623614639044,169.09524536132812,187.66017150878906,0.2220795750617981,6.993907956392016,-179.75035095214844
2.4015185981988907,168.87948608398438,187.65914916992188,0.2220660001039505,6.967114348797689,-179.74794006347656
2.4307415150105953,168.67620849609375,187.65821838378906,0.22204692661762238,6.949909400319775,-179.74609375
2.461324855685234,168.4633026123047,187.6573028564453,0.22202017903327942,6.982844950786544,-179.74539184570312
2.4912265241146088,168.25433349609375,187.65635681152344,0.22198916971683502,6.978433086459076,-179.74551391601562
2.5208951011300087,168.04617309570312,187.65541076660156,0.2219577431678772,7.0356707292432805,-179.74603271484375
2.557601783424616,167.78616333007812,187.65431213378906,0.22191397845745087,7.130391407904784,-179.7477264404297
2.590169057250023,167.55140686035156,187.6532745361328,0.22186629474163055,7.27054613060965,-179.74998474121094
2.6205628737807274,167.3277130126953,187.65231323242188,0.22181567549705505,7.426056238612418,-179.75250244140625
2.6499155834317207,167.1076202392578,187.6514434814453,0.22177036106586456,7.514004761927185,-179.75514221191406
2.68427749350667,166.84567260742188,187.650390625,0.22172781825065613,7.681725347247266,-179.75877380371094
2.7207239978015423,166.56182861328125,187.64927673339844,0.22168734669685364,7.835924710601429,-179.76318359375
2.7572345845401287,166.27157592773438,187.64816284179688,0.2216540426015854,8.003625017516466,-179.7678680419922
2.7878522910177708,166.02261352539062,187.64718627929688,0.22162246704101562,8.205987033410672,-179.77195739746094
2.8201073221862316,165.7535858154297,187.6461639404297,0.22158466279506683,8.41020691964833,-179.7754669189453
2.852095600217581,165.48110961914062,187.64515686035156,0.2215568870306015,8.56978270466673,-179.77810668945312
2.8880598805844784,165.17022705078125,187.6439666748047,0.2215484231710434,8.671169931694177,-179.78057861328125
2.9570817835628986,164.56954956054688,187.64169311523438,0.22159823775291443,8.719715437506984,-179.78472900390625
2.9892980232834816,164.28857421875,187.64068603515625,0.2216307371854782,8.711916903495416,-179.78570556640625
3.0214307382702827,164.0094757080078,187.63966369628906,0.22167140245437622,8.660625617040115,-179.78578186035156
3.0583075545728207,163.69232177734375,187.63848876953125,0.22172942757606506,8.550219005838423,-179.78533935546875
3.095103856176138,163.38064575195312,187.63731384277344,0.22179239988327026,8.40879362586236,-179.78457641601562
3.1267052218317986,163.11734008789062,187.6364288330078,0.2218446284532547,8.276273109963672,-179.7890625
3.1592037305235863,162.8511962890625,187.63563537597656,0.22189658880233765,8.127717203332509,-179.7991180419922
3.1919459998607635,162.5880584716797,187.6349639892578,0.22194446623325348,7.972406423960119,-179.8121795654297
3.2222342677414417,162.3491973876953,187.63441467285156,0.22198349237442017,7.824642202308379,-179.82559204101562
3.2592377737164497,162.06362915039062,187.63380432128906,0.22202655673027039,7.640953661767116,-179.84169006347656
3.290839299559593,161.82496643066406,187.6333770751953,0.2220558077096939,7.485288288971996,-179.8549041748047
3.32165664434433,161.59706115722656,187.6329803466797,0.2220812886953354,7.330033948777135,-179.86740112304688
3.3539459966123104,161.36341857910156,187.63267517089844,0.22210407257080078,7.167646562845626,-179.88018798828125
3.3897428698837757,161.11045837402344,187.63238525390625,0.22212454676628113,6.990066261254123,-179.8915557861328
3.4210851825773716,160.8940887451172,187.632080078125,0.22213850915431976,6.836105334045668,-179.89952087402344
3.452410973608494,160.6826934814453,187.63180541992188,0.22215045988559723,6.681053619283779,-179.90635681152344
3.4842034094035625,160.4730987548828,187.63157653808594,0.2221602201461792,6.525197394782335,-179.91256713867188
3.51976428180933,160.24432373046875,187.63131713867188,0.22216685116291046,6.364969846618959,-179.91758728027344
3.555581510066986,160.01885986328125,187.63107299804688,0.22216452658176422,6.238096587071922,-179.9210205078125
3.589899208396673,159.8065185546875,187.6308135986328,0.22215339541435242,6.140973900854202,-179.92359924316406
3.625817656517029,159.5878143310547,187.6305694580078,0.2221379429101944,6.040977667441002,-179.92584228515625
3.658087767660618,159.39401245117188,187.6303253173828,0.22212199866771698,5.9686573001206815,-179.92665100097656
3.6903898119926453,159.20223999023438,187.63009643554688,0.22210414707660675,5.906179876887587,-179.9264678955078
3.7296203412115574,158.97203063964844,187.62977600097656,0.22208194434642792,5.829490578938713,-179.92555236816406
3.7666414007544518,158.7563934326172,187.6294708251953,0.22205597162246704,5.808206344891806,-179.9244384765625
3.799116540700197,158.5665740966797,187.62925720214844,0.2220216691493988,5.852710156205852,-179.92373657226562
3.8325319215655327,158.36941528320312,187.62901306152344,0.22197853028774261,5.916439792493888,-179.92347717285156
3.8638000898063183,158.18215942382812,187.6287841796875,0.2219318300485611,6.019443775009574,-179.92327880859375
3.894963636994362,157.99205017089844,187.62855529785156,0.22188197076320648,6.137105787982425,-179.92323303222656
3.9274969808757305,157.7895965576172,187.62831115722656,0.22183158993721008,6.260786106396788,-179.9241485595703
3.957979317754507,157.5956268310547,187.62806701660156,0.221784770488739,6.4132379350260456,-179.92588806152344
3.9914546497166157,157.37771606445312,187.6278076171875,0.22173874080181122,6.550792145438925,-179.92831420898438
4.022381383925676,157.17160034179688,187.62759399414062,0.22169890999794006,6.720976922805626,-179.93077087402344
4.058709591627121,156.9239044189453,187.6273193359375,0.22166244685649872,6.853468263749111,-179.9323272705078
4.102355986833572,156.62005615234375,187.626953125,0.2216370403766632,7.026204810499821,-179.93251037597656
4.134391278028488,156.392822265625,187.6266632080078,0.22162513434886932,7.144129441080145,-179.93209838867188
4.168230704963207,156.14926147460938,187.6263427734375,0.22161956131458282,7.237121588395577,-179.9314422607422
4.201876036822796,155.90438842773438,187.62603759765625,0.2216225415468216,7.308311784433009,-179.93101501464844
4.243133261799812,155.60250854492188,187.62564086914062,0.22164371609687805,7.31283256915315,-179.9307098388672
4.284939490258694,155.2977752685547,187.62527465820312,0.2216867357492447,7.266846789968862,-179.9305877685547
4.317572183907032,155.06259155273438,187.6249542236328,0.22173140943050385,7.18447118664983,-179.93052673339844
4.351235441863537,154.8232879638672,187.6246795654297,0.22178207337856293,7.075735833186252,-179.93177795410156
4.3839051984250546,154.5951690673828,187.62445068359375,0.22183357179164886,6.942955757841909,-179.93429565429688
4.421346832066774,154.3394775390625,187.6242218017578,0.22189262509346008,6.781528992156608,-179.93792724609375
4.461748611181974,154.0708770751953,187.6239776611328,0.22195087373256683,6.562331690516601,-179.94219970703125
4.493751265108585,153.86380004882812,187.62380981445312,0.22199229896068573,6.400952046584154,-179.94566345214844
4.526743836700916,153.65574645996094,187.62367248535156,0.22203047573566437,6.231910628556665,-179.94915771484375
4.557732254266739,153.4654541015625,187.62356567382812,0.22206169366836548,6.070051854817292,-179.95237731933594
4.590399574488401,153.27029418945312,187.62347412109375,0.22209025919437408,5.899537093850246,-179.95567321777344
4.621454957872629,153.08990478515625,187.62339782714844,0.22211314737796783,5.736368747320519,-179.9573211669922
4.652320541441441,152.9156494140625,187.62326049804688,0.2221328318119049,5.573925038373532,-179.95770263671875
4.684105664491653,152.74139404296875,187.6231231689453,0.2221493124961853,5.409375955218763,-179.95738220214844
4.71607868373394,152.57130432128906,187.6229705810547,0.22216232120990753,5.246356946269699,-179.95668029785156
4.754171766340733,152.3813018798828,187.622802734375,0.22216731309890747,4.658224335841232,-179.95687866210938
4.792364370077848,152.22833251953125,187.6227264404297,0.2222168743610382,3.6250435287299254,-179.95750427246094
4.823766712099314,152.13140869140625,187.6226348876953,0.22239573299884796,2.776891182338846,-179.95811462402344
4.853866335004568,152.06324768066406,187.62261962890625,0.22258155047893524,1.9693030469713448,-179.95867919921875
4.8877461142838,152.01583862304688,187.62261962890625,0.22274738550186157,1.0671044390662812,-179.95887756347656
4.918696280568838,151.99874877929688,187.62261962890625,0.2229059934616089,0.25738638619783477,-179.95887756347656
4.955438666045666,151.9971160888672,187.62261962890625,0.22291846573352814,0.0005002988904630871,-179.95907592773438
4.987272322177887,151.9969940185547,187.62261962890625,0.2228541523218155,0.00092812480319967,-179.95907592773438
5.027485586702824,151.9967803955078,187.62261962890625,0.22269797325134277,0.0007549064558281562,-179.95907592773438
5.060552306473255,151.99659729003906,187.62261962890625,0.22255229949951172,0.0005818169502733477,-179.95907592773438
5.091243151575327,151.99642944335938,187.62261962890625,0.22244399785995483,0.0008062991835911343,-179.95907592773438
5.1270675621926785,151.9962615966797,187.62261962890625,0.22228720784187317,0.0006039897316142568,-179.95907592773438
5.15961991995573,151.9961395263672,187.62261962890625,0.22219961881637573,0.0005452074873436004,-179.95907592773438
5.192276816815138,151.99603271484375,187.62261962890625,0.22212283313274384,0.00040165610968333036,-179.95907592773438
5.225986108183861,151.99594116210938,187.62261962890625,0.22204791009426117,0.00024127384759096428,-179.95907592773438
5.258139032870531,151.99588012695312,187.62261962890625,0.2220010757446289,0.00037311347174099284,-179.95907592773438
5.289040107280016,151.99581909179688,187.62261962890625,0.2219698280096054,0.00044614455705579574,-179.95907592773438
5.323701087385416,151.99575805664062,187.62261962890625,0.22190840542316437,0.0004276909183832019,-179.95907592773438
5.354244913905859,151.99571228027344,187.62261962890625,0.2218962460756302,0.0005264597825297064,-179.95907592773438
5.389818821102381,151.99569702148438,187.62261962890625,0.22184032201766968,0.0005727720228478363,-179.95907592773438
5.422805353999138,151.99566650390625,187.62261962890625,0.22182457149028778,0.00019276896603542094,-179.95907592773438
5.458575997501612,151.99563598632812,187.62261962890625,0.22178706526756287,0.0003752935819435474,-179.95907592773438
5.49135372787714,151.99560546875,187.62261962890625,0.22178691625595093,0.0003744266724489456,-179.95907592773438
5.52188041433692,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.554534371942282,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.585489220917225,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.617869276553392,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.65044841915369,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.684495344758034,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.716433856636286,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.747820347547531,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.782565589994192,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.814703967422247,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.845599967986345,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.877730164676905,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.90781033039093,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.938490673899651,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.96909499540925,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
5.999731261283159,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.030258301645517,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.06138638779521,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.091757692396641,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.123644661158323,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.154090080410242,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.185968611389399,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.21672049164772,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.246225167065859,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.279975041747093,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.310540400445461,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.341813433915377,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.371870182454586,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.402163863182068,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.433472488075495,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.463780239224434,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.495403055101633,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.525695342570543,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.561169780790806,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.596776880323887,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.627501022070646,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.6584980674088,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.6888786517083645,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.724502146244049,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.75525650754571,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.786445014178753,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.817800581455231,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.84948143735528,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.880606610327959,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.911032352596521,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.941110502928495,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
6.971160843968391,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.001939445734024,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.038407266139984,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.067537859082222,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.096695512533188,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.126061625778675,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.155671425163746,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.190040782094002,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.220673561096191,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.250501740723848,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.280629932880402,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.313897531479597,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.34892713278532,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.378201428800821,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.406789239495993,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.436350274831057,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.464745461940765,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.494369953870773,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.523816227912903,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.553321689367294,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.58298758789897,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.647505108267069,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.677772298455238,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.705992016941309,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.7354079112410545,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.764370258897543,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.798338368535042,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.828288983553648,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.858008310198784,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.88812530785799,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.91757120937109,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.952147338539362,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
7.984338473528624,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.014122411608696,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.043744765222073,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.076004303991795,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.105681713670492,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.134925283491611,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.16365421935916,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.19121977314353,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.220432255417109,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.254568956792355,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.28625175729394,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.317025158554316,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.345602296292782,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.375301647931337,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.404726311564445,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.433482743799686,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.46314361691475,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.492445349693298,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.521162286400795,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.548659324645996,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.5781110227108,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.606644585728645,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.635085210204124,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.663936384022236,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.69305669516325,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.722267504781485,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.751974996179342,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.782659448683262,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.81342288851738,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.84431317076087,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.874083522707224,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.904488272964954,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.935825046151876,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.965704943984747,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
8.995675820857286,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.027015917003155,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.056864570826292,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.09224921837449,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.123764306306839,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.154734991490841,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.187447186559439,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.2162000015378,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.246576245874166,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.27941046282649,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.308634515851736,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.339224111288786,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.369410261511803,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.399399060755968,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.431230708956718,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
9.46251967921853,151.99560546875,187.62261962890625,0.22178691625595093,0.0,-179.95907592773438
